아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
스근하이,상위 5%,24.09.16,Beige,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,164,54,55,"뒷모습 보고 또 반한 옷!! 몇달동안 여러 번 입고 남기는 후기에요(10월 중순 수정)! 점점 추워져서 지금 쓰는 게 맞나 싶지만... 뒷모습도 예뻐서 또 수정해서 올려요! /164 54 55사이즈 허리 27

#내려가면 계속 올려줘야함
이건 어쩔 수 없는 게 오프숄더라... 그래도 디자인 자체가 원 오프용으로 나와서 타 오프숄더 옷들보다 말림이 덜해요! 

#그래도 감안할 만한 핏
핏이 진짜 촤르르.... 억지 물결(?)이 아니라 진짜 흐르는듯한 물결 아시죠? 주름이 너무 이쁘게 잡혀서 밥 먹고 나서도 뱃살 가리고, 바스트랑 팔뚝 덜 붙어서 단점 커버가능해요! 뒷모습 보시몬 일반 브라 입었는데도 주름덕분에 등살 부각도 없어요(1번 사진 참고) 핏이 주는 여성스러움을 제대로 살린 옷👍

#u자형! 몸매 보정
밑에가 u자형으로 둥글게 디자인돼서 통 허리인 사람도 잘록해보이게 해줘요. (2, 3번 사진 참고) 웨이브 체형분들이 입으면 완전 장점 강조될 듯

#베이지 나쁘지 않다
베이지 컬러보다 뽀얀 딸기 우유가 땡겼지만 살 때 품절이라 울며겨자먹기로 구매했는데... 상세설명 사진이랑 컬러가 거의 같아요!(2번 사진 참고)톤그로 안생김 오히려 핑크보다 휘뚜루마뚜루 잘 입을듯요

결론: 지금은 추워져서 어쩔 수 없지만 내년에 다른 컬러로 또 살듯",Free
깡깡치,상위 5%,24.08.30,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,158,49,44,화면에서 본거와 똑같은 블루그레이 색상이고 일단 입었을때 너무 예뻐요 구매전에는 옷을 어떻게 각을 잡지 했는데 그냥 막 입어도 예쁘게 보여서 똥손인 다행이라 생각했습니다 재질도 부들부들 해서 입었을때 불편한게 없었고 팔뚝살도 가려줘서 여리여리하게 보여요!! 오프숄더 입을때 매번 옷 올려줘야하는게 귀찮았는데 이건 한쪽만 오픈한거라 팔 올릴때마다 옷 매무새 정돈하지 않아서 그게 너무 좋았습니다 일단 그냥 옷이 너무 예쁘고 여리여리해보여서 너무 좋았어요ㅠㅠ 데이트룩으로 강추입니다!!!,Free
f3PNJfFS,상위 20%,24.08.28,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,166,63,55,"이거 진짜…
가을 곧 와서 아쉬워요
여름에 진짜 자주 입을 걸
뱃살부자인데 셔링때문에 편하고요
옆에 살짝트임이 부담되지 않아 좋아요 살짝 섹시해보이기 가능 어쩌면 꾸안꾸 느낌의 블라우스 느낌! 색이 웜톤인 저랑 찰떡이에요!

어깨쪽이 이런옷들은 계속 말려 내려가고 올라가고 불편하게 입었었는데
이건 올라가도 너무 이쁘고 내려가도 자연스러워서
그냥 다 이뻐요! 올리고 내리고 신경쓰지 않아도 되더라고요..👍👍 완전 성공",Free
ETmTYVsg,,24.08.28,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,158,57,55,"없던 분위기도 만들어내는 옷이에요 너무너무 이쁨!!!‘ㅜㅜ
생일파티할때 입고갔는데 친구들 다 찰떡이라고 칭찬하면서 이옷 화장실에서 한번씩 돌려입어보고 다들 바로 직쟄 주문했어요
ㅋㅋㅋㅋㅎ
블루그레이 색 약간 오묘하면서 공주되기 쌉가넝.. 그레이 슬랙스랑 매치했는데 찰떡...ha... 
이정도 리뷰는 처음인데 착샷 참고하세용
아 어깨쪽 천이 한번씩 뒤집어나오는데 이쁘니까 ㄱㅊㄱㅊ",Free
cl1MUv8W,상위 5%,24.08.26,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,160,67,66,"처음에는 출근룩으로 입으려 구매했는데.. 생각보다 어깨가 많이 드러나더라구요?? 그래서 고민않고, 여행가서 예쁘게 입었어요! 어깨쪽도 언발란스하고, 허리쪽 셔링도 언발하게 잡혀있어서 진짜~~ 너~~무 예뻐요… 쫀쫀한 골지 소재라 몸도 잘 잡아주고 요런 오프숄더 디자인은 잘 못본거 같아서, 여행가서도 예쁘단 소리 엄청 들었네요. 진짜 추천추천 합니다!~!!",Free
xGfSRETJ,상위 10%,24.08.24,Pink,Free,정사이즈예요,보통이에요,화면과 비슷해요,164,56,66,나름 만족합니다. 한쪽 어깨만 노출이라 크게 부담스럽지 않고 승모근 부각도 심하진 않아요. 승모근 부자인데도 머리카락으로 가려입으니깐 괜찮았어요. 딱 딸기우유 색이라 여성스러워 보이고 예쁩니다. 여자여자하고 싶은 날에 종종 입을 듯요.,Free
gNbY0crr,상위 10%,24.08.22,Blue Gray,Free,정사이즈예요,보통이에요,화면과 비슷해요,,,,"여리여리해보이고 청순해보이고 아주 좋습니다!!! 
스판끼 낭낭해서 사이즈 구애없이 다 잘 입을 수 있을거같아요!! 팔뚝살 커버도 잘 되고 기장도 너무 크롭이 아니라서 좋아요
근데 땀나면 땀자국이 나지만 이건 어쩔수 없는 ㅠㅠ 
다른 컬러도 사고싶을 정도로 맘에 들어요 ㅎㅎ",Free
yu_deang,상위 20%,24.08.21,Pink,Free,정사이즈예요,보통이에요,화면과 비슷해요,155,48,44,"핏은 예쁜 것 같아요! 근데 한철입고 못입을 것 같은 재질..? 말랑말랑 부드러워서 좋긴해요
하늘색이랑 같이 시켰는데 얘는 오프숄더 부분이 다림질 안돼있는데 하늘색은 또 돼있더라구요? 뭐징 암튼 조금 길긴한데 좋아요",Free
kang******,,24.08.15,Pink,Free,정사이즈예요,보통이에요,화면과 비슷해요,174,60,55,"생각한 것보다 퀄리티가 좋았어요 허리 부분 핏 잘 잡아주고 밑단이 살짝 라운드하게 떨어져서 허리도 더 얇아보이구요!

색은 웜톤핑크 느낌인데 크게 톤그로 있을 거 같진 않고 무난히 얼굴 예쁘게 받쳐줄 핑크 느낌입니다

고정이 살짝 약해서 옷을 계속 만져줘야 되긴 하지만 가격대비 퀄이 좋은 편이라 이 정도는 감수할 수 있을 거 같아요-!",Free
뽀미,상위 15%,24.08.13,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,158,54,55,"너무 예뻐요-! 
다만 셔링이 있어서 치마나 바지속으로 잘못 넣어 입으면 살때문에 주름진 것처럼 보일 수도 있어요! 
반대로 셔링 때문에 꺼내입으면 허리가 잘록해보입니당-! 사고 나서 리뷰 둘러보니 대부분 꺼내입으섰더라구요!
옷 하나로 순식간에 여성미 뿜뿜이라 마음에 들어요~!",Free
ipjcX8dR,상위 5%,24.08.10,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,170,65,66,"아우.. 너무 예뻐요 증말..
검정색이라 더 섹시한 느낌이 있고 부츠컷 청바지에 너무너무 잘 어울리더라구요
팔뚝살이 고릴라맹키로 많은데 ㅠ 딱 가려주고 시선이 거기로 가지않게 해줘요
다만 앉아 있을 때 옷이 달라붙는 재질이라 허리를 피고 있거나 배에 힘을 주고 있어야해요 꼭!!.. 저도 알고 싶지 않았어요
배 뽈록 ㅠㅠ 팔뚝부자 어깨깡패도 입을 수 있어요;-)",Free
iRSdghK8,,24.08.08,Blue Gray,Free,정사이즈예요,보통이에요,화면과 비슷해요,168,60,66,요근래 정말 많이 입은템중 하나에요!! 여름에 휘뚜루마뚜루 꾸민것같으면서 또 편안한룩 흔하지 않은 하늘색 계열이라 색도예쁘고 적당히 예쁘게 파여있으면서 가릴곳은 가려줘서 핏도 너무 예뻐요! 재질은 생각보다 부드럽고 더운 느낌은 아니었어요!,Free
9pF0gSam,,24.08.04,Pink,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,165,53,55,"우선 색이 넘 맘에 듭니다! 
24호 여쿨뮤트(라그시)인 저에게도 너무 잘 어울렸고 쿨웜 모두 충분히 소화 가능한 뉴트럴한 핑크톤이에요 무엇보다 제가 어깨와 흉통이 상당히 넓은 편인데도 불구하고! 편안하게 잘 맞았습니다 보통 오프숄더 입으면 내려주기 바쁜데 이건 정말 편했어요 
그리고 팔뚝살 커버가 대박입니다 추천드려요!",Free
O3QczGMV,,24.07.30,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,165,44,44,"하객룩으로도입을수있고 평상시에도 입을수있는 상의를 찾다가 구매하게됬어요~~오프숄더로도입을수있고 보트넥으로도입을수있어서 활용성좋아요!
꾸안꾸느낌으로도 과하지않고이쁘네요~소라색이라 얼굴도 환하게해줘요 친구 결혼식때 입고 이쁘단소리많이들었어용💗",Free
유개미미,상위 10%,24.07.26,Cream,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,163,48,44,자연스럽게 여리여리 핏 만들어줘서 아주 좋아요 평소에 불편해서 오프숄더나 그런 옷은 못입는데 이거는 입고 직장에서도 활동하기 괜찮았어요 올려서 입을수도있고 두번째 사진처럼 한쪽 내려서 입을수도있어서 좋았어요!,Free
g2dO2RAN,상위 20%,24.07.24,Blue Gray,Free,정사이즈예요,아주 만족해요,화면보다 밝아요,174,53,55,유니크하면서도 여리여리해 보이게 해주는 티예요!! 색은 소라색에서 조금 더 회끼 도는 정도고 여쿨이랑 봄웜 둘다 잘어울릴 것 같네요 :) 셔링 잡혀있어서 이렇게 저렇게 조절하며 포인트 줄 수 있어서 좋고 밑단이 둥글어서 허리가 가늘어보여요!! 소재가 얇아서 손 빨래 해야될 것 같아요 어깨라인 쇄골라인 예쁘신 분들 강추 !!!,Free
TeZdE1WX,,24.07.23,Cream,Free,정사이즈예요,보통이에요,화면과 비슷해요,160,53,55,"옷 마감 처리는 고급스럽진 않아요
그래서 첨에 받았을땐 엥? 이었지만...
근데 입어보니 상체를 보완해주는 느낌은 확실합니다! 팔뚝 가장 두꺼운 부분을 가려줘서 좋아요

저는 스트레이트에 가까운 체형이라 라운드넥보다 목을 드러내는게 어울리고 허리부분에 드레이프가 들어가있어 뱃살도 어느정도 보완이 됩니다.

옷이 얇아 입었을때 덥지 않고 신축성도좋네요

다만 입었을때 겨드랑이 부분이 좀 끼는? 불편한점이 있어서 수시로 소매를 내리고 있어요 ㅋㅋ

저는 단점보다 장점이 더 많다 생각되어 블루그레이 컬러도 주문 했어요!",Free
OuOb,상위 10%,24.07.23,Beige,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,166,57,55,"💗색상: 베이지라서 칙칙할까 했는데 살짝 핑크빛 나고 싼티 안 나보여서 좋아요!
💗퀄리티: 가격대에 비해 좋아요! 긴팔 버전도 너무 좋았어서 믿고 구매했는데, 잘 한 선택잉 것 같아요
💗사이즈: 흘러내리지도 않고, 조이지도 않고 딱 좋았어요! 어깨 부분은 가리고 싶은 부분은 가리고 드러낼 부분 드러내서 좋았어요. 배 부분도 셔링으로 충분히 가려졌습니다!",Free
cs2zDg4q,상위 10%,24.07.22,Blue Gray,Free,정사이즈예요,보통이에요,화면과 비슷해요,163,53,55,"163/53/어깨 넓고 바스트 있는 편/여쿨
색 너무 잘 받아요! 색감이랑 핏이 다했음.. 
어깨가 넓은데도 넉넉하게 부담스럽지 않은 선에서 오프숄더 나오고 셔링때문에 허리도 잘 잡아줘요
그러나 넥라인 박음질이 없음.. 가격 좀 올리더라도 있었으면 좋겠어요(뒤집어져서 불편)",Free
b9PDuBoA,,24.07.19,Black,Free,정사이즈예요,보통이에요,화면과 비슷해요,160,55,55,오호 예쁜데용?? 약간 넥라인 핏 수시로 잡아줘야 할거 같긴 한데 어깨는 잘 안올라오고 좋아요!! 으쓱거려도 잘 안움직임 굿!! 허리랑 왼쪽 어깨 부분에 셔링도 있어서 자연스러운 핏 나와서 좋아요 ! 근데 저는 왼쪽 어깨 드러내고 싶었는데 ㅜㅜ 허리셔링 있는 쪽으로 입을라면 오른쪽 어깨 드러내야함 그래도 ㄱㅊ,Free
Osd8aFvS,상위 25%,24.08.14,Cream,Free,정사이즈예요,보통이에요,화면과 비슷해요,161,59,55,"오프숄더 조아해서 여럿 입어봤는데 어깨 올라갈 걱정도 전혀 없구 팔뚝살 커버도 돼서 좋아용 ㅎㅎ 이런 드레이프 디자인을 입으면 어쩔 수 없이 셔링을 수시로 체크해줘야 하는 편인데 이 옷은 유지가 꽤 잘되는 편이고 조금 펴지더라도 옆셔링이 잘 잡혀 있어서 다른 티에 비해 자연스러워요 ☺️ 

면도 부드러워서 맨살에 입어도 부담 없고 안감도 박음질이 되어 있진 않지만 잘 안 움직여서 처음 입을 때 모양 잡아놓으면 생각보다 신경 쓰이지 않아요 ! 색감은 화이트 아니고 말 그대로 크림색이라 웜톤분들이나 따뜻한 느낌을 원하시는 분들이 구매하시면 만족하실 거 같네요 저는 쿨톤이라 처음에는 조금 안 어울리나 걱정했는데 지인들이 오히려 부드러워보인다고 해서 잘 입고 있어요 ~ 데님과도 잘어울리는 색상이라 빨리 가을이 와서 청바지랑 입길 기다리고 있습니다 🌼",Free
gmc9xCIl,상위 25%,24.08.03,Cream,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,172,60,55,정말 이쁩니다 키가커서 골격이 있는편인데도 어깨 막 낑기고 그런거 없이 쭉쭉 잘늘어나규 편합니다 어깨 안넓어보여서 좋습니다 배에 셔링있는것도 여리하니 좋구요 기장도 배안보이니 좋습니다,Free
스누피,상위 1%,24.07.17,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,166,49,55,"흰바지랑 매치한게 너무 예뻐보여서 샀어요 ㅎㅎ
야악간 보라빛 섞인 소라색이라 여쿨라 여뮽한테 잘어울릴 것 같아요~
어깨가 넓은 편인데 생각보다 오프숄더가 깊어서 어깨넓음이 부각되어 보이지 않는 점이 좋았어요!
여름에 친구만날때나 데이트할때 빨리 입고 나가고 싶어요 ㅎㅎ",Free
Mr1MdYPb,상위 10%,24.07.12,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,164,65,66,"사이즈는 조금 작은듯 알맞은듯 한데 재질이 쫀쫀해서 핏되며 몸매를 잡아줘요 조금 바스트랑 팔에 살이 있는 편인데 허리를 딱 잡아주니 오하려 글래머러스해보입니당
팔도 그냥 나시나 반팔보다 조금 짧고 팔에서 떨어져 끝나니 팔뚝살도 덜 부각되보여요!! 진짜 가격대비 만족이에요🫶🏻 색도 너무 잘 나와서 다른 색도 기대되서 사보려구여",Free
oj8sBAfB,,24.07.12,Pink,Free,정사이즈예요,별로예요,화면보다 어두워요,164,55,55,"옷은 예뻐요
다만 퀄리티가 진짜 안 좋아요. 만약 제가 이 옷을 오프라인으로 봤다면 2만원 넘는 돈 주고는 절대 안 샀을겁니다.
베이비핑크 색감 전혀 아니고 코랄핑크 느낌이라 웜핑크 안 받는 쿨톤 분들께는 비추드리고 웜톤에겐 추천드립니다.
제가 어넓인데 나쁘진 않아요..제 뇌피셜이긴해요ㅎㅎ
며칠 입어본 후기 : 통기성이 매우 안 좋아서 더워요",Free
아놔또사고싶다,탑리뷰어,24.07.09,Black,Free,생각보다 커요,보통이에요,화면과 비슷해요,162,56,55,"162 56-7 

살찌면서 집에 있는 오프숄더들도 잘 안입는데 이건 편한데도 날씬해보일거 같아 긴가민가하는 마음으로 구매했어요! 바라던대로 몸통 편한데 셔링때문에 날씬해보이고 걱정했던 팔소매도 불편하지 않게 입어져용
팔뚝부각도 거의 없고요! ㅎㅎ 생각보다 더 마음에 들어서 크림색상 추가주문했어요 잘입을게요~!",Free
쑤퍼노바,상위 5%,24.07.07,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,161,48,55,"평소에 잘 입는 스타일이 아님에도 딱봤을때 이뻐서 구매했는데 산것중에 제일 맘에 들어요
무엇보다 소재가 너무 좋네요
촤르르 떨어지는 느낌이고 살에 닿았을때 부들부들하구요 
어깨랑 몸통 셔링 잡힌 디테이루 미쳣습니다
색깔 고민도 많이 했으나 화면과 똑같고 
오히려 톤 다운 된 소라라 차분한 느낌이 고급져요
적당히 어깨 드러내고 싶으신분들 사세요!",Free
스트레이트유지어터,상위 30%,24.07.06,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,157,50,55,"후쿠오카 여행 가서 입고 다녔어요! 넘 여리여리해 보여서 인생샷 건졌어요💓
옷 소재는 보들보들해요. 컬러도 넘 예뻐요!
오프숄더 첨 사서 입은거라 어색어색한데 적응하면 나아질것 같아요💓",Free
Hg62btcl,상위 5%,25.01.07,Pink,Free,정사이즈예요,보통이에요,화면과 비슷해요,166,55,55,"아니 와 너무이뻐요 생각보다 훨씬 이뻐서 놀랐어요
저 승모+부유방+팔뚝어깨 발달형이라서 오프숄더 꿈도 못 꿨는데 이거 진짜 핏이 너무 이뻐요 ㅠㅠㅠ
허리도 완전 얇아보이구 핏 자체가 여성스러워요
저만 알고싶어요 진심...",Free
모리콩이,상위 15%,24.12.09,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,158,51,55,"여름뮤트인 저에게 너무 만족한 이쁜컬러입니다👍🏻
생각보다 재질이 보들보들해서 놀랐구요!
셔링이 있어 팔뚝이 얇아보여서 좋아요 ㅎㅎㅎ
팔 높이 들면 당연히 옷은 올라가서 조신히 다녔어요
옷 입던 그날 핑크컬러 입으신분 마주쳤을때 민망하긴했지만.. 속옷끈으로 입고 계셨는데 누브라나 투명끈으로 해서 입으시는걸 추천드려요! 추석에 더워서 급하게 산건데 올해 한번밖에 못입고 추워져서 아쉽숩니다 ㅠㅠ",Free
x9xAP45W,상위 10%,24.12.03,Cream,Free,정사이즈예요,보통이에요,화면과 비슷해요,160,54,55,"노란끼가 도는 크림색이에요 살색 느낌에 더 가까워서 쿨톤 분들은 확실이 안 어울릴 것 같아요
빠르게 배송 받아서 좋았고 입었을때 핏이 속옷 라인이 좀 비춰서 신경써서 입어야할 것 같아요 위뿐만아니라 옆구리 쪽에도 셔링이 잡혀 있어서 확실이 몸매 보정은 되는 것 같아요 
어깨 앞 라인은 핏을 잡기 쉬운데 어깨 뒷쪽은 자꾸 위로 올라오거나 말릴려고 해서 손이 좀 갔습니다",Free
hada***,상위 15%,24.11.20,Black,Free,정사이즈예요,보통이에요,화면과 비슷해요,160,53,55,"올 여름 이걸로 뽕뽑았어욬ㅋㅋㅋ
핏이 예쁘고 날씬해보이더라고요!
다만 어깨가 자꾸 올라가서 제 팔뚝살이 보여가지고 수시로 계에석 어깨부분 내려줘야했오요ㅠㅠ
그리고 어깨부분 튿어져서 수선을 하던지 다시 사야될 거 같아뇨ㅠ",Free
6YTHPr74,,24.10.29,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,173,60,66,"색감 참고하시면 좋을 거 같아 사진 첨부합니다 🤍
제가 상체가 긴 편인데도 짧게 떨어지지 않아 만족했어요. 언발란스한 어깨선이라 저처럼 태평양 어깨이신 분들에게도 추천드려요 😚 부드러운 소재라 착용했을 때 간지러움은 1도 없었습니다! 혹시 피부 예민하신 분들은 걱정 안 하셔도 될 것 같습니다:)
구매를 고민 중이시라면,, 바로 결제창 들어가시면 됩니다ㅠㅠ",Free
CgxmFi3o,상위 30%,24.10.04,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,158,56,55,"색감도 너무 예쁘구요
퀄리티가 좋아요
자꾸 손이가는 여리여리 예쁜핏인데
이제 가을이네요ㅠㅠ
그래서 긴팔도 파시길래 바로 샀슴다..🩷",Free
Ej28dvnH,상위 15%,24.09.24,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,155,44,44,"허리핏도 예쁘고 재질도 부들부들해서 완전 만족해요!
어깨는 내려가서 계속 잡아주긴해야하는데 속옷끝 부담도없고 핏 너무 예뻐요
팔들면 겨드랑이 오픈이라서 조심하긴해야하지만 짱이쁨",Free
꼬순내말티즈,상위 25%,24.09.14,Beige,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,164,58,55,"너무 예뻐요 ㅠㅠ 스판끼 낭낭하고 팔뚝 라인도 잘 잡아줘요 허리에 셔링이 있어서 엄청 잘록해보입니당 
사진찍어서 올렸는데 살빠졌냐는 소리 들었어요 ㅎㅎㅎㅎ굳굳굳 다른 색상도 사려고요",Free
cher*****,상위 30%,24.09.01,Blue Gray,Free,정사이즈예요,보통이에요,화면보다 어두워요,,,,색은 생각보다 어두웠는데 오히려 여성스러운 디자인이라서 색이 톤 다운된 게 더 잘 어울렸어요 날씬해보이고 여성스러움 그 자체라서 엄청 만족해요 나중에 긴팔 버전도 살려고요,Free
vhfh******,,24.08.20,Pink,Free,정사이즈예요,아주 만족해요,화면보다 밝아요,169,56,55,"가격대비 핏이나 퀄 만족해요!
살 확 쪘는데도 이거 입으면 숨길 수 있어요 ㅋㅡㅋ
검은색 흰색 하의 둘다 어울리고 데님도 필승조합일거같아용
강추!",Free
vwhUuL2M,,24.08.11,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,165,54,55,"넘예.. 이 가격에 재질도 늘어나고 막 그런 싼재질 아니구
세탁기에 빨아도 변형없이 잘 입고 있어요!!
색깔별로 쟁여두고 싶은 맘..",Free
qp7BAgxG,,24.08.10,Blue Gray,Free,정사이즈예요,보통이에요,화면과 비슷해요,169,50,55,예뻐요…….핏도 예쁘고 색감도 너무 좋아요..! 근데 약간 입고 있으면 어깨가 내려가서 불편하기는 합니다 하지만 너무 예뻐서 다른 색상도 구매하겠습니다….,Free
5GTxqdLH,,24.08.08,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,160,55,55,입었을 때 길이도 적당하고 재질도 좋아요 앞 뒤 구분이 어려워서 그런지 어깨 부분이 어색해서 오프숄더로 입어야지 그나마 핏이 괜찮아요.,Free
