아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
sbyo****,상위 20%,24.04.25,아이보리,숏,정사이즈예요,보통이에요,화면과 비슷해요,162,65,55,"겨울에 길이가 긴 기모 오버핏 맨투맨/후디 안에 받쳐 입을 티 찾다가 발견했는데 그때 롱버전 사서 진짜진짜진짜 잘 입고 있거든요
날 풀리니까 숏버전 사야겠다 싶어서 재구매했습니다
첫번째 사진이 롱/숏 길이 비교예요
세탁하면서 길이감이 아주 조금 줄었는데 처음이랑 거의 비슷합니다
목도 거의 안 늘어났어요
다만 지금 총 4벌 가지고 있는데 4벌 모두 목 뒷부분 마감 처리가 깔끔하지 않습니다",숏
sbyo****,상위 20%,24.04.25,아이보리,숏,정사이즈예요,보통이에요,화면과 비슷해요,162,65,55,"겨울에 길이가 긴 기모 오버핏 맨투맨/후디 안에 받쳐 입을 티 찾다가 발견했는데 그때 롱버전 사서 진짜진짜진짜 잘 입고 있거든요
날 풀리니까 숏버전 사야겠다 싶어서 재구매했습니다
첫번째 사진이 롱/숏 길이 비교예요
세탁하면서 길이감이 아주 조금 줄었는데 처음이랑 거의 비슷합니다
목도 거의 안 늘어났어요
다만 지금 총 4벌 가지고 있는데 4벌 모두 목 뒷부분 마감 처리가 깔끔하지 않습니다",숏
7tOIG8gY,상위 10%,24.03.21,아이보리,숏,정사이즈예요,보통이에요,화면과 비슷해요,160,55,55,이너로 입기 딱 적당한 티셔츠에요! 길이도 160cm 키에 엉덩이 3분의2정도 덮어주는 너무 길지않은 길이고 재질도 탄탄하네요! 목이 안늘어날 줄 알았는데 한번도 안입고 빨기만 했는데 조금 우글우글해졌어요ㅠ 빨래망에넣고 조심히 빨아야하나 싶어요 그래도 맘에듭니다,숏
Zim9P8ol,,24.03.13,아이보리,롱,정사이즈예요,아주 만족해요,화면과 비슷해요,162,54,55,"하루만에 배송왔구요! 
롱기장인데 제가 생각한 엉덩이를 확 덮는 롱기장은 아니에요! 
그래도 많이 얇지도 않고 퀄리티 좋네요 :) 
잘 입겠습니당
(처음 뜯었을 땨 옷 냄새가 좀 나는데 빨면 되니까요!)",롱
xA24Iuge,,24.03.06,아이보리,숏,정사이즈예요,아주 만족해요,화면과 비슷해요,161,53,55,"안에 옷 벗기 귀찮아서 그냥 입고 찍었어용ㅎ 훌렁훌렁한 내복같은 반팔 아니고 튼튼한 반팔입니다. 기장은 골반정도 오는 옷이랑 레이어드하기 딱 좋은 기장이에용 생각보다 탄탄하고 도톰해서 너무 만족입니다
넥라인도 꽤 튼튼해서 조심히 입고 벗기만 하면 별로 안 늘어날 것 같아용🤩",숏
곤룡,,24.03.01,아이보리,롱,정사이즈예요,아주 만족해요,화면과 비슷해요,161,53,55,"161에 롱기장 선택했는데 원하던 레이어드 핏 나왔어요! 사진은 기장 보여주려고 아래로 쭉 빼서 찍은건데 엉덩이 다 덮는 기장이고 활동하다보면 위로 좀 올라가서 부담스럽지 않게 스타일링 돼요!
오버핏 후드나 맨투맨이 많아서 적당한 레이어드 기장을 구매하면 잡아먹히는 경우가 많은데 옷도 탄탄하고 너무 좋아요 오래입을 것 같아요ㅎㅎ 여러장 구매하고 싶어요!!",롱
QVSMFgXZ,,24.02.27,아이보리,숏,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"딱 기본 흰티에요!
키가 157인데 긴 걸로 샀더니 이너로 입기 너무 길어서 1사이즈로 재주문 하고 만족스러워 하나 더 구입했답니다!

옷이 얇지 않아 좋고 트임이 있어 단독으로 입어도 예쁘고 이너로 입어도 예뻐요!",숏
dkanehdkfw,,24.12.18,아이보리,롱,생각보다 커요,아주 만족해요,화면과 비슷해요,165,59,66,아주 잘 입고 있습니다 저기 목 늘어난 거 보이시나요 ㅎ 건조기 돌리면 좀 늘어나는 것 같은데 그만큼 잘 입고 있다는 뜻 좀 크긴 한데 레이어드 해서 입으면 이뻐요 좀 크긴해요 그래도 ㅎ,롱
편경장,,24.12.15,아이보리,숏,정사이즈예요,보통이에요,화면과 비슷해요,158,52,55,넥부분이 절대 늘어나지 않는 옷이에요 이가격에 이 퀄리티 너무 놀랐습니다 두고두고 입을 수 있을꺼 같아요 기장도 원했던만큼 딱 좋은 길이에요,숏
큐큐정,상위 5%,24.12.12,아이보리,롱,정사이즈예요,아주 만족해요,화면과 비슷해요,159,44,44,"예전에 반팔 구매해서 몇번 안 입었는데 여행다녀와서 잃어버려서 이번엔 긴팔로 구매했어요.
159기준 롱버전 엉덩이라인 다 덮어서 레깅스입고 티셔츠만 입을수있는 길이에요!
색상이 너무 새하얀게 단점이라면 단점인데... 사알짝 아이보리톤으로도 나오면 좋을것 같아요^^",롱
Alliveholy,탑리뷰어,24.12.07,아이보리,숏,정사이즈예요,보통이에요,화면과 비슷해요,168,49,55,"적당한 길이에 두툼합니다
그래서 여름에 단독으로 입기보다는
가을 겨울 이너티로 입을만합니다
그냥 스웨터 입기보다는 이런
이너티하나 입어주면 더 스타일리쉬 해보이고
안에 까슬리는거 없이 좋은 것 같아요
막 부드러운 스타일은 아닌데
탄탄한 재질입니다",숏
lPDEb73O,상위 15%,24.12.02,아이보리,롱,생각보다 커요,아주 만족해요,화면보다 어두워요,171,55,55,“디자인이 정말 세련되고 예뻐서 착용할 때마다 기분이 좋아요. 게다가 착용감도 매우 편안해서 장시간 착용해도 전혀 불편함이 없어요. 이런 퀄리티라면 다른 색상도 당장 구매하고 싶어질 정도로 만족스럽습니다. 주변 친구들에게도 추천할 생각이에요!”,롱
반짝이,상위 20%,24.11.30,아이보리,롱,생각보다 커요,보통이에요,화면과 비슷해요,159,51,,"생각보다 크긴해도 질은 나쁘지는 않아요
옷에서 냄새도 나서 한번 빨고 입어야 할것 같아요
목 부분이 탄탄해서 맘에들고 색상도 
하얀 하얀 해서 좋아요~
안에 받쳐입을거라도 재질을 따져보고 구매하세요 너무 싼 마이는 사고도 후회 합니다
전체적으로 만족 해서 믿고 구매하는 옷 맛집 입니다 화면과 색상 동일 합니다",롱
Zu4vF9B4,,24.11.30,아이보리,숏,정사이즈예요,보통이에요,화면과 비슷해요,158,56,66,"핏은이뻐요!
자주 입을거같아요 ㅎㅎ
그런데 넥라인 틀어짐 방지는 뒤에만 잇네요?
원래 그런건가요? 앞쪽 박음질이 너무 빡빡한건지
입엇을때 넥라인에 주름이 생기네요?ㅋㅋㅋ 
그래도 어깨핏이랑 입엇을때 전체적인 핏은 이뻐요
조금도 탄탄한 소재면ㅌ좋겟어오",숏
rXARY8Xf,상위 15%,24.11.28,아이보리,숏,생각보다 커요,아주 만족해요,화면과 비슷해요,160,58,66,직잭에서 산 옷들 그냥 저렴한 맛에 샀지 가성비조차 따지지 않아왔는데 이 옷이 내 인식을 바꿈… 네크라인 늘어짐 없고 탄탄한 원단에 보기 좋은 오버핏! 화이트 컬러!! 내거 오랫동안 찾아온 바로 그 이너티!!,숏
wpvFfOgK,상위 15%,24.11.20,아이보리,롱,정사이즈예요,보통이에요,화면과 비슷해요,169,68,66,"후드 맨투맨 아무데나 막 레이어드 해서 입으면 될듯욤 
재질 생각보다 두툼하고 목 부분도 잘 처리되어있아서 좋네요 제가 생각한것보다 길이가 쫌 길었지만 그래두 뭐 나름 괜찬??은거 같아요",롱
aUUt3B17,,24.11.11,아이보리,롱,정사이즈예요,보통이에요,화면과 비슷해요,168,60,55,"후드티나 니트 안에 레이어드해서 입는걸 좋아하므로
전에 샀다가 목 늘어짐이 없고 탄탄해서 재구매 했어요!!
이번에 오버핏 옷이 많아져서 롱으로 샀는데도 많이 안 길어서 맘에 들어요!!",롱
aUUt3B17,,24.11.11,아이보리,롱,정사이즈예요,보통이에요,화면과 비슷해요,168,60,55,"후드티나 니트 안에 레이어드해서 입는걸 좋아하므로
전에 샀다가 목 늘어짐이 없고 탄탄해서 재구매 했어요!!
이번에 오버핏 옷이 많아져서 롱으로 샀는데도 많이 안 길어서 맘에 들어요!!",롱
UWxHaKeq,,24.11.09,아이보리,숏,정사이즈예요,아주 만족해요,화면과 비슷해요,157,55,66,와 예상보다 굉장히 도톰하고 고퀄리티네욧 !!! 목이 왠지 덜 늘어날 것 같아요. 크롭 상의가 많아서 받쳐입으려고 숏으로 샀는데 롱 버젼도 하나 사야겠어요!!! 강추임댱 세탁하고도 느낌이 같길 바라며.. !!!,숏
리씨,상위 20%,24.11.02,아이보리,숏,정사이즈예요,아주 만족해요,화면과 비슷해요,152,58,66,"니트나 맨투맨 안에 입으려고 샀어요
예민러피부인데 편안합니당!
숏버전이 저한테 기장이 잘 맞아요
엉덩이 반정도 내려오는 길이고 후줄근 느낌이 없어서 맘에 들어요
사무실 안에 오래 있다보니 반팔버전을 더 애용할 것 같아요! 더 주문하려구요!",숏
잉잉s,상위 30%,24.10.31,아이보리,숏,생각보다 커요,아주 만족해요,화면과 비슷해요,158,42,44,배송 짱 빠름👍 레이어드 티인데 그냥 요거 하나만 입어도 이뻐요!ㅋㅋ 새하얗고 깨끗한 화이트색상에 재질도 너무 부드럽고 원단 톡톡👍 키가 작아서 숏으로 주문했는데 길이 딱 좋습니다👏 잘 입을게요🙏🏻,숏
세원,상위 15%,24.10.24,아이보리,숏,생각보다 커요,아주 만족해요,화면과 비슷해요,158,50,55,살짝 길긴한데 제가 딱 원하는 기장이에요! 다른 흰 옷들에 비해 빳빳한 재질이라 더 좋아용 반팔로 하려다 직진배송이 긴팔밖에 없어 긴팔로 했눈데 날씨가 갑자기 추워져서 오히려 잘 된 선택인 것 같아용,숏
반짝이는여행자,,23.12.16,아이보리(긴팔),롱,생각보다 커요,아주 만족해요,화면과 비슷해요,166,52,55,"옷 품질 좋고 만족해요
길이 고민하다가 롱으로 했는데 잘한 선택이었어요. 후드 이너로 입기 딱 좋고 예뻐요!
그리고 목 부분의 박음질이 잘 되어있었어요. 그래서 이너로 입을때 목도 단정해보여서 좋았습니다.",롱
tjdu****,,23.12.08,아이보리(긴팔),숏,정사이즈예요,아주 만족해요,화면과 비슷해요,165,52,55,"짱짱하고 좋아요! 레이어드용으로 구매했는데 기장도 적당한 것 같네용
롱은 너무 길 것 같아서 숏으로 구매했는데, 166 기준 엉덩이 반 조금 넘게 덮어요! 그래서 만족합니다.
목부분도 쫄쫄이(?)가 탄탄하게 들어가있어서 잘 안늘어날 것 같아요! 굿굿",숏
eu9oGI5o,,23.12.01,아이보리,숏,정사이즈예요,아주 만족해요,화면과 비슷해요,160,62,66,원단 꽤 도톰하고 뒷목에 대여있는 테이프가 탄탄해서 좋네요. 근데 161cm인 제 키 기준으로 엉덩이 반정도 덮는 딱 좋은 기장이에요. 너무 박시하지 않는 맨투맨이나 후드 레이어드하기 좋을 기장입니다.,숏
ones******,,23.11.23,아이보리,롱,정사이즈예요,보통이에요,화면과 비슷해요,155,69,66,"레이어드 티셔츠가 필요해서 구매했어요. 
소재도 괜찮고 길이감도 좀 긴게 좋아서 롱으로 구매햇는데 엄청 길지는 않네요. 트임도 사진이랑 다르게 조금 덜 트인거 같기도하고? 목부분 쫀쫀해보여서 좋네요",롱
sbyo****,상위 20%,23.11.15,아이보리,롱,정사이즈예요,아주 만족해요,화면과 비슷해요,162,65,55,"넉넉한 오버핏 상의를 즐겨 입는데 마음에 드는 레이어드티를 못 찾다가 여기서 드디어 마침내 찾았습니다
딱 예쁘게 레이어드 돼요ㅜ
티만 입으면 엉덩이 다 덮는 길이에요
목 부분도 금방 늘어날 것 같진 않고 기본티로 입어도 손색 없어요
반팔이랑 긴팔 혹시 길이감 다를까 하고 대 봤는데 길이 똑.같.아.요. 매우 만족",롱
mpmFu9OB,상위 1%,23.11.04,아이보리,롱,생각보다 커요,아주 만족해요,화면과 비슷해요,158,57,55,"후드티나 맨투맨 안에 입으면 길이도 느낌도 완전 찰떡이라서 너무 잘 입고 다니는 반팔티에요! 여름이였다면 단독으로 입어도 좋았을것 같아요! 빨래 후에는 사진처럼 목부분에 구김(?)정도의 주름(?)이 생기지만, 입고다니다보면 원상태로 돌아와서(?) 늘어짐 줄어듬 없이 아주 탄탄한 반팔티라고 생각합니당ㅋㅋ! 키가 158인데 엉덩이 딱 가려주고 좋습니단!",롱
mpmFu9OB,상위 1%,23.10.21,아이보리,숏,생각보다 커요,아주 만족해요,화면과 비슷해요,158,57,55,고민고민하다가 구매했어요! 목 시보리 부분(?)이 정말 마음에 들었고 옷이 부들부들 느낌도 좋아요! 생각보다 많이 얇지않아서 더 좋았어요! 마감처리도 깔끔히 잘 되어있어서 너무 잘 샀다고 생각했어요^^b 숏이랑 롱 둘다 구매했는데 숏도 맨투맨 안에 입었는데 엉덩이까지 올 정도로(?) 생각보다 짧지 않더라고요!! 폼도 넉넉하니 넘 잘샀습니단😝👍🏻 여름이였음 단독으로 입어도 좋았을만한 옷입니당b^^b,숏
VVZD4Wmy,,23.05.01,아이보리,숏,정사이즈예요,아주 만족해요,화면과 비슷해요,167,56,66,"핏 예뻐요! 너무 벙벙하지 않고 가볍게 떨어지는 오버핏이에요. 이너로 입다보니 자주 빨게 됐는데, 목 늘어짐은 아무래도 있네요.. 그래도 원단이 탄탄하고, 뒷목 부분은 테이핑이 있어서 까슬림도 없어요",숏
98YQEd0Z,,23.03.26,아이보리,롱,정사이즈예요,아주 만족해요,화면과 비슷해요,167,66,66,딱 레이어드티에 맞게 안에 입으면 엉덩이 2/3 정도 덮고 겉옷 아래로 레이어드티 좀 보이는데 너무 마음에 들어요! 레이어드티로만 입어도 되지만 이너티 느낌으로 이 티랑 조끼랑만 입어도 무난하게 예쁘더라구요 추천추천,롱
8m7Mt76X,,23.03.23,아이보리,롱,정사이즈예요,보통이에요,화면과 비슷해요,170,51,55,"배송 빠르고 옷 품질도 좋아요 ㅎㅎ 레이어드용으로 구매했는데 한번 입고 목늘어나는 소재 아니었어요.
저는 겨울에도 레이어드는 반팔티 선호해서 반팔로 긴거 짧는거 버전 두개 다 구매했네요 ㅎㅎ 만족해용",롱
SNiFQGBK,상위 10%,23.03.09,아이보리(긴팔),숏,정사이즈예요,아주 만족해요,화면과 비슷해요,170,55,55,"어중간한 맨투맨이나 후드티 안에 입으려고 주문함
길이는 170기준 엉덩이 반 살짝 덮는 기장
트임은 과하지 않고 적당함
재질은 얇진 않지만 두껍지고 않고 어두운 속옷은 살짝 비침
팔 길이도 적당하고 여름되면 반팔로도 사야겠음",숏
ieKa1H6d,,23.03.05,아이보리(긴팔),숏,정사이즈예요,아주 만족해요,화면과 비슷해요,164,69,66,"입으려고 세탁해서 건조중 입니다.
블루셔츠는 다림질했어요.흰셔츠는 세탁해서 금방 옷거리행~~다이뻐네요 반팔티도 예뻐서 긴팔로 추가 했어요.반팔은 검정도 추가구입해야겠어요 이뻐서 ~조끼가 빨리와야될텐데요 ~^^",숏
MCLlJoIR,,23.03.04,아이보리,롱,생각보다 커요,아주 만족해요,화면과 비슷해요,163,56,55,무 조 건 롱으로 사세요!!! 제가 워낙에 겉옷을 크게 입는 스타일이라 롱으로 입어도 가끔 다 가려질때가 많더라구요 ㅋㅋㅋ 롱도 생각보다 길지 않아요!! 163기준 엉덩이보다 조금 기네요 ㅎㅎ 가격대비 퀄리티 긋!! 강추!!,롱
DWJFAtu8,,23.03.03,아이보리,롱,생각보다 커요,보통이에요,화면과 비슷해요,159,47,55,"158cm/46kg
처음 받았을 때 반팔티여서 얇을 줄 알았는데 생각보다 탄탄해서 오래 입을 것 같아요! 가성비 값 최고!
레깅스에 후드티 밑에 바쳐입고 딱 좋아요❤️
길이는 엉덩이 가릴 정도이고, 실밥 살짝 튀어 나온 것만 잘라내면 될 것 같네용ㅎ",롱
x0vu2oqI,상위 20%,23.03.03,아이보리,숏,정사이즈예요,아주 만족해요,화면과 비슷해요,158,48,44,"후드티 안에 입으려고 샀는데 만족해요! 목부분 마감이 탄탄해서 목 늘어짐도 거의 없을 것 같고, 밑부분 트임이 있어서 조금더 캐주얼한 느낌이 나는 것 같아요. 길이도 제 키에는 엉덩이3/4 덮는 느띰이라 딱 좋아요.",숏
DzKk5V2z,,23.02.25,아이보리,롱,정사이즈예요,아주 만족해요,화면과 비슷해요,157,45,55,레이어드 티 항상 필요한데 사고나면 질이 너무 안 좋아해서 매번 실패했었어요ㅠㅠ 요거는 질도 좋고 길이도 너무 막 길지도 않고 잘 산 거 같아요 ㅎㅎ 157 기준 힙 다 덮고도 좀 더 기장이 있는데 상의 옷들을 크게 입어서 오히려 좋아요,롱
08WIV81L,,23.02.07,아이보리,롱,정사이즈예요,아주 만족해요,화면과 비슷해요,166,57,55,이 가격에 이 퀄리티면 전 몇개 더 사서 쟁여두고싶구여 일단 롱 버전 하길 잘한거 같아요 전 후드를 되게 크게 입는 편이라 밑에 레이어드티가 나오기 쉽지 않은데 음 역시 쉽지 않긴 했는데 그래도 후드 빨면서 입다보면 줄어드니까 그때 밑에 받쳐입을라구 샀어요 재질 괜찮아요 좋아요,롱
OAv1vgg9,,23.02.02,아이보리,롱,정사이즈예요,별로예요,화면과 비슷해요,165,50,55,"옷이 두껍고 탄탄한거 같긴한데 박음질 보면 실 다 풀려있고 별로에요. 전체적으로 봤을땐 괜찮고 디테일하게 보면 마감 엉망이고 별로라는...ㅎ
레이어드해서 입는 사람들이 많아서 저정도 가지고 교환은 안할거같네요. 그리고 롱 시켰는데 생각보다 그리 길진 않았어요.",롱
HI4rwIyp,,23.01.28,아이보리,롱,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"너무 짧거나 길면 어떡하지 레이어드 할건데 위에 상의랑 안맞으면 어떡하지 걱정을 했었는데 입어보니 제가 원하던 길이여서 너무 만족해요
탄탄해서 잘 안늘어나요
레이어드하기 딱 좋은 티셔츠인거 같아요",롱
eQUnyQgF,,23.01.07,아이보리,숏,정사이즈예요,아주 만족해요,화면과 비슷해요,160,56,55,"같이 입은 맨투맨이 크롭 기장인데 길이 괜찮았어요.
너무 많이 빼는게 취향이 아니라 숏으로 했는데 생각한 정도의 길이여서 일반 후드티나 맨투맨에 입으면 손가락 2마디 정도 남을듯^^b 두번째 사진보면 목이 좀 졸린 사람처럼 그런 느낌은 있는데 이너티라 크게 신경은 안쓰이네요. 가격대비 질은 정말 괜찮아서 동생이 보고 자기도 산대서 입고 알림 다시 뜨자마자 두 벌 더 샀습니다 ㅎㅎ 이번에는 롱으로 사보려구요",숏
ys22ms2X,,22.12.15,아이보리,숏,정사이즈예요,아주 만족해요,화면과 비슷해요,160,52,55,"오예 가성비 갑 최고에요~
레이어드할 반팔티중에 옆에 슬릿 있는거 찾고있었는데 싸고 질도좋고 진짜 잘샀어요
넥라인따라 베이델리 글씨 있는것도 센스있어용
직진배송이라 오자마자 입었네요 최고>_<",숏
ogA5dRbG,상위 20%,24.12.24,아이보리,롱,생각보다 커요,보통이에요,화면과 비슷해요,164,59,66,"떡대가 너무있어보이지만 그건 제 떡대가 너무있기때문이겠죠
어깨선이 너무 내려와서 손을 덮어요ㅠ 
손을 보이면 어깨선이 올라와서 어깡이가 되규...
그래고 휘뚜루마뚜루 잘 입을것같긴해여
두툼하거 퀄리티는 좋아요~",롱
ueno69gP,상위 20%,24.12.13,아이보리,숏,정사이즈예요,아주 만족해요,화면과 비슷해요,155,50,55,153 숏 사셔도 충분합니다! 엉덩이 다 덮고 앞쪽도 거시기까지 다 덮어요 롱이랑 엄청 고민했는데 부질없었던... 😢 재질 탄탄해서 건조기도 살아남을 것 같아요 걍 돌리려구요...ㅎㅎ 근데 생각보다 두께가 있어서 반팔 살걸 그랬어요 ㅠㅠ 담에 여기서 다른 거 또 살 일 있으면 반팔로 추가 구매하려구요,숏
해피데잉,,24.12.12,아이보리,롱,생각보다 커요,아주 만족해요,화면과 비슷해요,157,50,55,"작년에 1사이즈 구매해서 잘입고 이번에 2사이즈로 재구매했어요 기장감 더 긴거 원해서 크게 샀는데 이너로 입기 좋아여! 니트나 후드티 안에 입고 입으면 굿
목도 안늘어나고 기본티 재구매 인증이에욤",롱
TInSBp4J,상위 15%,24.12.05,아이보리,숏,정사이즈예요,아주 만족해요,화면과 비슷해요,160,43,44,레이어드하나만으로 스타일을 업그레이드 시킬 수 있는 것 같아 구매했습니다. 레이어드티는 후드 총길이보다 +5cm정도 긴게 이쁘다고 하더라구요! 길이감을 잘 모르겠다면 참고하셔서 구매하세요!,숏
yViOCbKP,상위 10%,24.11.11,아이보리,숏,정사이즈예요,보통이에요,화면과 비슷해요,157,48,55,"안에 레이어드해서 입으려고 샀는데 만족해요! 완전 오버핏 후드티, 맨투맨에 입으시려면 롱으로 사시는거 추천드려요 정핏, 사알짝 오버핏인 옷에 입으시는거면 숏이 딱인거같아요!",숏
iYTaEOd0,상위 20%,24.11.05,아이보리,숏,정사이즈예요,보통이에요,화면과 비슷해요,160,48,55,"숏 무조건 쟁기세오 제발 여러분..너무 좋아요ㅠ
후드티 집업 맨투맨 등등 이쁘게 레이어드 하기 좋은 기장 입니다 제 키 기준 엉덩이 반정도 가리고 다리 짧아보이지 않게 딱 이쁘게 내려오는 길이에요 여기저기 코디할수있는 기본템 입니당",숏
XgwTrZyp,상위 15%,24.10.12,아이보리,롱,작아요,아주 만족해요,화면과 비슷해요,167,53,55,"사진은 꾸겨져서 좀 이상하지만 퀄리티 좋아요
목에도 테이프 처리돼있어서 오래입을 것 같아요
장점이자 단점으로 기장에 비해 품이 작은편이에오.
약간 품 자체는 너무 오버핏이 아니면서
기장은 오버핏맨투맨에 받쳐입기좋은 티를 찾는 분들께 추천합니다.
그런데 기장이 76인거 보고 샀는데 실제로 제가 쟀을땐 73정도라 좀 아쉬웠어요. 그래도 빨아도 줄진 않네요
짧은 기장 버전도 사려고요",롱
